,safegraph_place_id,poi_cbg,latitude,longitude,source_cbg,visits
72713,sg:04aaeb0b7c2b40eca9273576dc2c6d07,170310814011,41.894582,-87.622527,181050016002,4
72761,sg:600046b3116346269921095067d5262b,170318017022,42.127038,-87.82399699999999,181050016002,4
72853,sg:81fff62b224f4465a7d101cc853f6aa3,180050105004,39.218925,-85.88464599999999,181050016002,4
72881,sg:308b5390e142439485677f11db3ca977,180632106081,39.642138,-86.332639,181050016002,4
72890,sg:04ab0be1050940b2833676404671cbe1,180973910003,39.76636,-86.159035,181050016002,4
72894,sg:3a6b5a69f8d74571838f71cc19b1e07f,180050105004,39.219476,-85.885402,181050016002,4
72929,sg:ba653c15712c4485b708a1648a3d9d12,180890426092,41.461323,-87.510649,181050016002,4
72976,sg:7bc109d4f3e04575aac1511369239d8a,180571111025,39.928062,-86.204747,181050016002,4
73008,sg:5afdc8d1a77c4ded8015e00c0dbcbdf2,180050105004,39.220994,-85.887485,181050016002,4
73012,sg:312fb39403a5499e90fd6571a031e703,180050101004,39.20319,-85.920789,181050016002,4
73017,sg:d599e3f6ade2445286b6bc865324b91c,180973207001,39.87402,-86.14441,181050016002,4
73028,sg:261a17497cc8484e89ed27635f0fa7cb,180973202043,39.912214,-86.108547,181050016002,4
73047,sg:e306edf7ecd64e51b7c7621316295241,180973206002,39.869017,-86.128632,181050016002,4
73095,sg:d39692b366a6477c93f775ac910a80f1,180973910003,39.763971999999995,-86.155559,181050016002,4
73133,sg:f341a35af3fd447cacb3d7db923d7d9d,180571104031,40.006151,-86.126558,181050016002,4
73139,sg:5b20a7e78f5b455ba43410fe6a8b018a,180050109003,39.199777000000005,-85.948833,181050016002,5
73161,sg:f34edafdb94b41d4bef4252fa9a1d651,180571109061,39.998385,-86.130561,181050016002,4
73163,sg:44e0c6c525b24aa99df0dcdbb618e9f7,180973803003,39.712403,-86.121188,181050016002,5
73184,sg:09d4fcb939894184be430ac004d41c7e,180632106062,39.738929999999996,-86.388133,181050016002,4
73224,sg:a4e85626c13243edba9215ae6fda35d8,180973910002,39.776641999999995,-86.18366800000001,181050016002,4
73304,sg:dc1d5cab09304aaf9cbb42700d3fba03,180030007042,41.108138000000004,-85.156751,181050016002,4
73332,sg:6fbaee39213d46c19c75923386a6244f,180030116041,41.043797999999995,-85.278504,181050016002,4
73333,sg:7a2136dd821b49fd8de0ae79310b0be5,180118106033,39.951837,-86.342788,181050016002,5
73589,sg:2c6bbcaa702643ce9466afe0348faa14,150010217041,19.913651,-155.880375,181050016002,4
73597,sg:1888847867d34c08ada9d6a13a1509af,150010216015,19.639982,-155.994493,181050016002,4
73602,sg:067b49e98f5b47f5bf33a03af9e2b52a,61110059012,34.163796000000005,-118.945897,181050016002,4
73603,sg:70b52b8932ff4bfdbd45a40bb929e854,60371397013,34.158859,-118.49717700000001,181050016002,4
73611,sg:05d1eb55d93a4e7587eb5a8280637109,60372641021,34.065234000000004,-118.46960200000001,181050016002,4
73612,sg:a1cf0b8d47594fd9b5140c6ce60616c5,60371396002,34.168834999999994,-118.50191399999999,181050016002,4
73613,sg:08dfccb58e4c4478a4578254593913d3,60379800281,33.942862,-118.40685400000001,181050016002,6
73618,sg:5c7ba12879d34c838350c39f2b73c4c4,60855081021,37.324257,-122.01104,181050016002,4
73620,sg:56b605333f404d9595402829f86f04f8,60372145012,34.071903999999996,-118.359131,181050016002,4
73625,sg:9eaff9bfe4c643c68bafb46b6ede5de7,60014028002,37.809565,-122.26828700000002,181050016002,4
73630,sg:f1c3d5adc55b4d0598ceee7d91dd8776,60372625012,34.047198,-118.52443799999999,181050016002,4
73635,sg:5eee85cf98184e309285197a07746bd3,60710087051,34.027105999999996,-117.118253,181050016002,4
73641,sg:706e3b104cc34df9aaa3adf8366fb5ee,60730053002,32.712927,-117.160394,181050016002,4
73646,sg:70961a58294649a9a5773df3cb7a244a,80319800001,39.858753,-104.673751,181050016002,4
73659,sg:4aa076c8946d4584afec917ecd239976,120879720003,24.5543,-81.756063,181050016002,4
73671,sg:397876f169604e66b670e676b9ae74f0,121010302031,28.310975,-82.700304,181050016002,4
73684,sg:1d45e21c6eca4a75a32dd27600e229ee,120890502033,30.592086,-81.456376,181050016002,4
73692,sg:2a2eec1e0c274d7dbeaa9a448e7a6e48,120890502033,30.591996,-81.456766,181050016002,4
73703,sg:e0561b54f18b4216ab3bc4e4f5a5367a,120879714013,24.669898999999997,-81.347432,181050016002,4
73708,sg:8c93d91ef8a54196b9872831d97bcf1e,121010312032,28.359779,-82.666844,181050016002,4
73715,sg:ce73df4fb0a24332b220d50c98e44a9d,120310144013,30.277091,-81.55838100000001,181050016002,4
73721,sg:0cc020ef0297429fae6097c5ceab2851,120879726001,24.550157000000002,-81.798344,181050016002,4
73722,sg:659fecfcf2884ca1997bbe9093b86e34,120810004081,27.462985999999997,-82.636573,181050016002,4
73723,sg:a6642cfe182f4bcfaab388cbaac1fda1,120110703222,26.124778,-80.37657800000001,181050016002,4
73730,sg:91a4dbc6f14449118328f36fba5bab43,120810012042,27.496442,-82.648678,181050016002,4
73732,sg:b69fe725f08840a3ab35f0732f0136f3,121010302052,28.278551,-82.733143,181050016002,4
73735,sg:72bd59bf4ef9465a99e9b8bfb3dbea28,131210021001,33.762507,-84.392448,181050016002,4
73758,sg:e10c5b3f74c9466888480215db800ea8,130890222031,33.792009,-84.273331,181050016002,4
73775,sg:4189a6ef1caa4a6198c7fee62adf6c92,170318042024,42.078447,-88.140263,181050016002,4
73777,sg:921eb89d8a2746b4a11341234e2978d0,170318068012,42.052546,-87.74510500000001,181050016002,4
73799,sg:9099a766cf244279b161097124e144c6,170310321003,41.954632000000004,-87.654822,181050016002,4
73801,sg:e03efa70ba344a918e31caf628255441,170310630002,41.934692999999996,-87.653583,181050016002,4
73814,sg:d4d78b0b052c42f5a2d00b99db6491d0,171118713014,42.226883,-88.28898199999999,181050016002,4
73817,sg:1c1200a375bd4ccda68110dcd6bb31fd,170310815002,41.895334999999996,-87.625688,181050016002,4
73827,sg:377d040912a84a1c892880f5f847f9ba,171978803092,41.705585,-88.204851,181050016002,4
73841,sg:6b9e533250d94a10803b62aa3a17f7c7,170318042012,42.074715999999995,-88.18565600000001,181050016002,4
73845,sg:52e61f61a1db4949afade17e1c19f9a4,170438446011,41.850741,-87.953779,181050016002,4
73860,sg:abe6750fc96f41808170197e9ccd3283,170313206001,41.869142,-87.62052800000001,181050016002,4
73862,sg:92a97380e98c4b759de1c59b19cefc43,171130011042,40.470115,-88.941582,181050016002,4
73864,sg:fc48926656ac4eeb98b6be861865974b,170898548002,41.886571999999994,-88.34360799999999,181050016002,4
73866,sg:ff09c7c7d9734f59b618ac3f0d59974d,170310705003,41.93078,-87.66314200000001,181050016002,4
73889,sg:8213524557f8478da51f865addc028d8,180973202043,39.915354,-86.108428,181050016002,4
73922,sg:57b4b4771fad41dda596cdc2141ae627,180973202043,39.914508000000005,-86.110005,181050016002,4
73942,sg:16362caa44fe480aa6dc300a1449c876,180973908001,39.71506,-86.295503,181050016002,21
73958,sg:1af2333a2ce74b4e82fbfc258e3febf1,180973405001,39.812946000000004,-86.204157,181050016002,4
73959,sg:5b85aba334bc424da61c6473f1874442,180973424001,39.726234999999996,-86.223665,181050016002,4
73967,sg:55a17adfbe5b4d1a907af86a890aed40,180816104012,39.629518,-86.123513,181050016002,4
73968,sg:9555f2f59cc64c719658aed5661c59b8,180571108112,39.955703,-86.043307,181050016002,4
73973,sg:38af6fc3ecb44bedaee3d016cd05a872,180571104032,40.022005,-86.162164,181050016002,4
73992,sg:68bae165c5824d9eb373e02d2b0bc7eb,180973214004,39.866757,-86.119838,181050016002,4
74013,sg:9b7ed2f7a9dc4e5695b30dfccd3c053e,180571108071,39.953393,-86.007398,181050016002,4
74107,sg:76f752fca8734035b17904075e9d1ea1,180050111002,39.309363,-85.96364799999999,181050016002,4
74158,sg:02269723e2c4488cb9c3ff8e3a430726,180973910003,39.766557,-86.159514,181050016002,4
74254,sg:7c44c073fdbe434d984487c2c8352961,180973579003,39.727882,-86.14825,181050016002,4
74290,sg:95d0d40484704cfca35a3f4419c25950,180050105004,39.222814,-85.88586600000001,181050016002,4
74298,sg:2872e49ddb1f40b18f6319fa6670ea63,180571104031,40.000881,-86.11455500000001,181050016002,4
74359,sg:3ed388a38878487eaaa8a9cd9e2d9d14,180973417004,39.779579999999996,-86.250088,181050016002,4
74662,sg:2c423fd8604744a7919f3c02b7316238,40131138021,33.435824,-111.99717,181050016002,4
74698,sg:e72546a02de84c2ca05acce53e52b60e,60371289102,34.16468,-118.449203,181050016002,4
74701,sg:0506872472054f20ab623f6387f8e3d0,60650438132,33.928641,-116.813576,181050016002,4
74706,sg:0200ad0f792249f99be0571dbda8ff3a,60855062023,37.293588,-121.99546799999999,181050016002,4
74710,sg:72722df02d2646b5879d5126269871f4,60371956002,34.07833,-118.262818,181050016002,4
74711,sg:0223d9a37f634199bd47fc1c16727f1d,60014013002,37.815633,-122.26826200000001,181050016002,4
74713,sg:bf26d42184df4c56a086b2945a55b176,60599800001,33.808696999999995,-117.926759,181050016002,4
74714,sg:5b754e063188430ab0bb92080dc168df,60750102003,37.805971,-122.423065,181050016002,4
74755,sg:7e2438a887f242d2b6ad4735f79ce4f9,120210104131,26.155452,-81.685051,181050016002,4
74764,sg:363f3b81ef5147e5927c8aaabf8e4c60,120879713002,24.714225,-81.092951,181050016002,4
74773,sg:2610c0f489be433f85056b731d935c21,120879724001,24.553542,-81.801542,181050016002,4
74774,sg:c447c7856f71445bb5378ec7fe671346,120860042052,25.789233,-80.132897,181050016002,4
74777,sg:c48458ee03e8470eadb594c807fc9e8d,120310008001,30.313159000000002,-81.65397,181050016002,4
74788,sg:f26104629a3846dc8c6572732181b0c7,120890501012,30.671120000000002,-81.463211,181050016002,4
74792,sg:634b5148c1f74900ab96d979a0a9eadb,120950147021,28.538656,-81.475268,181050016002,4
74794,sg:4d8cb2d3d032484d94164d59065f446c,120860037031,25.770418,-80.18914699999999,181050016002,4
74817,sg:32b23855044a4d939de5a78c69edf74e,130890218101,33.852125,-84.248064,181050016002,4
74840,sg:87441fbb4b6a4d7aaec3ed7eb83a72de,170319800001,41.979265999999996,-87.909937,181050016002,4
74855,sg:924e8eee278d4588bae768ef736060ed,170318423001,41.910508,-87.66101,181050016002,4
74859,sg:b83ac424bf5f4cc3b70349ab08f64997,170310814012,41.896322,-87.617409,181050016002,4
74861,sg:2bd773e79c9044dbade893cdefd140ea,170318201043,41.789874,-87.879994,181050016002,4
74862,sg:20e838d55acf44a4951b04ac3a9a6ea9,170310711002,41.920512,-87.652521,181050016002,4
74891,sg:6b3aaebc8c304a3c9f25fb8e588b3231,170438449011,41.793518,-88.01001600000001,181050016002,4
74906,sg:3c1f01a914a64c4481273458a0b954a5,170318070002,42.041073,-87.748646,181050016002,4
74924,sg:11ce9206876449ab8e355e7bc98261af,170318391001,41.881643,-87.62884100000001,181050016002,4
74928,sg:6eee99abd8b14765a6412adf5a27668b,170438448012,41.809333,-88.010379,181050016002,4
74953,sg:aafc1692e3ac40a2a73d8e3d5f8b3420,170310321001,41.960584999999995,-87.653915,181050016002,4
74958,sg:9c5e6e3d63f2492e8915622954288433,170438445011,41.847307,-87.959846,181050016002,4
74962,sg:6317b0cd37084666b3ea6bce9ab8764b,170313206002,41.873354,-87.624771,181050016002,4
74998,sg:5f38c513370546c58167ae641315a778,180571111025,39.936536,-86.231999,181050016002,4
75015,sg:2cdae7d338da4842bf786d3d737d8084,180973910003,39.772369,-86.166477,181050016002,5
75124,sg:616579906ebb46a9ad38623131ae71bc,180973809023,39.65332,-86.08415,181050016002,4
75131,sg:8eef05c96f64415cb43f38b12ef9c4e5,180973562001,39.759103,-86.146423,181050016002,4
75138,sg:957ebbd0f89448c99a6d72dd72efc4d3,180390006001,41.678868,-85.887179,181050016002,4
75148,sg:087289e4e2f54f43aaa67bd939864c9e,180950008002,40.087515,-85.678232,181050016002,5
75176,sg:d6b5e72615274b99bcab3f509490a09d,180571108112,39.955546999999996,-86.04281800000001,181050016002,4
75185,sg:6458e0bfb33a4a46b583447ad5fce7f5,180050111002,39.296637,-85.95825699999999,181050016002,4
75195,sg:27116b85df3742308418fc4095f7ed9a,180390027003,41.680259,-85.977747,181050016002,4
75209,sg:dc89eeb7dd674fd0b0ce83dca41658af,180973603011,39.802927000000004,-86.01029399999999,181050016002,4
75214,sg:c283e67d61964ca0b2d13b2a8d6df0d2,180571105062,40.020129,-85.99732,181050016002,4
75229,sg:26b59081200a4ce98a3f2225c7a2a390,180731011002,40.941407,-87.216788,181050016002,4
75241,sg:981a323280a0402f806057db3e1f0ea8,180571108101,39.927609999999994,-86.025684,181050016002,4
75269,sg:93d724e0dc5e450ea3e7478f5f1c6fd8,180890412001,41.554072999999995,-87.356286,181050016002,4
75285,sg:7ca692fc719d4830bd920f6490e31672,180910425001,41.61566,-86.730558,181050016002,4
75290,sg:eb94b33c9a154fdd94a0bca1a5bdb812,180139749003,39.204411,-86.246576,181050016002,4
75370,sg:3177226fdac14425aecabc4bb2196723,180632106071,39.713193,-86.36480300000001,181050016002,4
75374,sg:1b44fc3fa5bb406ba9efc5ee82edbd47,180816104011,39.631445,-86.12536,181050016002,4
75387,sg:6e3eb2ff60794ddc89e600505e729fd1,180973202043,39.913585,-86.109706,181050016002,9
75403,sg:6260a7d77f594d71aae7bbbae882b099,180390020004,41.624739,-85.909882,181050016002,4
75420,sg:38e00b858300470e8e96fffb6502a24c,180571104011,40.043354,-86.117599,181050016002,4
75433,sg:f4304ca348b94a1d82fea05dbcbe8831,180190504031,38.311285,-85.765985,181050016002,4
75755,sg:2b31b1bbdb9a4b259d43cc8aa19c7c23,150010216015,19.646623,-155.98974099999998,181050016002,4
75773,sg:ab3b8c94abe24501b0b81b44207d12a6,60371431003,34.149294,-118.364874,181050016002,4
75776,sg:0f8d9c4f7a2e4aa9ac37f74eb291d5b8,60855081013,37.337244,-122.02270700000001,181050016002,4
75780,sg:fae7a831f35d4400a877cf898de9e6a1,60599800001,33.808716,-117.92736399999998,181050016002,4
75781,sg:61c94acf71ab4a64bc5f59e4e7b99c64,60372074001,34.055386,-118.249601,181050016002,4
75789,sg:14dfa462cf514e53a20192544283e434,60599800001,33.808053,-117.92180900000001,181050016002,4
75791,sg:96b6ce31da8f4ef1b35bc458e1284af0,60372641021,34.065102,-118.46967,181050016002,4
75795,sg:3f9237da0d264dcebba81793bebaa8eb,60378003242,34.148262,-118.78240900000002,181050016002,4
75801,sg:3d8726994d1d4b64a2ff5cc0fd27296a,60372641021,34.065227,-118.469668,181050016002,4
75802,sg:3b530a25be344aec89efa6847c916f72,60855077013,37.32193,-122.035036,181050016002,8
75805,sg:d665a24e05194ade847e1a2b9a9657d7,80319800001,39.849024,-104.67394399999999,181050016002,4
75839,sg:5ae40d0e32154c089319978b5b3ee820,120310174002,30.32395,-81.637271,181050016002,4
75900,sg:ae157715bf304c4ab6cc65e671faffb9,120570121031,27.975975,-82.341881,181050016002,4
75919,sg:0809bd7c4fb34827bbccd7b58e6a0b2a,131210019002,33.759809999999995,-84.388198,181050016002,4
75946,sg:a27e4b73d3754600824738ef6dfd2546,170313204001,41.880988,-87.624967,181050016002,4
75958,sg:1ba0420b31a542d7bee08342c5c0a24c,170318005001,42.103088,-87.73252600000001,181050016002,4
75959,sg:3f330bebea504015b85a9c709e0d2bdf,170318042024,42.077962,-88.140062,181050016002,4
75971,sg:6a15145f481f46fb9b038c7cea7053e6,170313204001,41.880078999999995,-87.62225500000001,181050016002,4
76002,sg:5f4e2e476d874bd9b32295148d3ccb5f,170438465243,41.74703,-88.167803,181050016002,4
76006,sg:53742311dc614737bad492cd0c0b4cf5,170438446011,41.849878000000004,-87.952907,181050016002,4
76008,sg:302ebd2bcbba4fce952f19412cd73148,170318201043,41.789859,-87.88022600000001,181050016002,4
76015,sg:744f9e0ee54f4c239d3e86a012cd5893,171978801201,41.704687,-88.1215,181050016002,4
76048,sg:ae97d5ace36a499b8a4932d5f9ce115b,170438448012,41.809449,-88.005185,181050016002,4
76083,sg:f9bd14c1aeea4b1c8260ce5f2083d6a4,180973910003,39.767928999999995,-86.165746,181050016002,4
76098,sg:44bf0cc040124df7a23c228250061cb8,180571105062,40.037283,-85.991422,181050016002,4
76114,sg:820ee99feb19429c931fb043f632c488,180050108004,39.197783,-85.905147,181050016002,4
76133,sg:e40cc82a1ecc4f3991e2e9c513d48788,180571104031,40.001484000000005,-86.123766,181050016002,4
76142,sg:03e302591dc045d08587b7d398b9cfc5,180973521002,39.802345,-86.119979,181050016002,4
76148,sg:0e8f5c554f9d4751a8db48ad97cbcad0,180571110071,39.957213,-86.114542,181050016002,4
76162,sg:8ce5c771f2df4339bb9c56aaed912d5e,180973559003,39.753545,-86.140861,181050016002,4
76231,sg:62ef04f853484371ab2efb56b025472d,180632106043,39.764074,-86.354615,181050016002,4
76278,sg:7bf65744cd444138941cc1bd597b2539,180571108071,39.956259,-86.00459599999999,181050016002,4
76288,sg:bfce544cc78540e687e026b03e704fdb,180816102011,39.615111999999996,-86.077277,181050016002,4
76313,sg:0fcc0342cb8049af91f7e1118bbb7b0f,180973212001,39.869869,-86.144439,181050016002,4
76317,sg:f2504402e1ad4d4d81c1a5ff49dfe0fd,180973910003,39.767427000000005,-86.159042,181050016002,5
76356,sg:f6695c8283484526bbf0496bcdd2bafb,180571108072,39.957489,-85.997436,181050016002,4
76470,sg:aa341c13be0e408f93bc53d5f58da45a,180050109003,39.198190999999994,-85.950769,181050016002,4
76517,sg:12e0a228d050455dafe6b844cf36cdf6,180950020002,40.065128,-85.650486,181050016002,4
76522,sg:6b18af60e11b41a492e12891a3b964b4,180571105062,40.036539000000005,-85.991951,181050016002,4
76544,sg:9325e305fbe741019107cbfd7700c1eb,180571108121,39.958626,-86.04135600000001,181050016002,4
76578,sg:b3746300954443b98a69b6ac45893471,180632106062,39.738995,-86.387959,181050016002,4
76594,sg:69a4bb03ea1642678d89ce2c2412a864,180632106071,39.717465999999995,-86.356466,181050016002,4
76603,sg:428ec4036d094f45983abacc47a919b0,180390016023,41.732278,-85.97716199999999,181050016002,4
76964,sg:488ebd836a21462682b96656b189c07c,120710017011,26.553431,-81.909811,181050016003,4
76965,sg:6d62f22d019b4bf2a3b4921eaaa2bbd2,120860078041,25.687834,-80.313024,181050016003,8
77012,sg:39a08a097c3f4800b42d1b9ec7de513e,120570039001,27.960777,-82.442542,181050016003,4
77064,sg:0f92cdcdd1e9431cbd07a66e6fda6da9,170318056002,42.009662,-87.83227600000001,181050016003,4
77124,sg:6555d5d96cc34017965ab07a46be68f7,170310404025,41.969382,-87.675146,181050016003,4
77163,sg:6e5d4edc0849484ca6e40f2ad9522acf,170438463131,41.764858000000004,-88.069358,181050016003,4
77266,sg:786dd4177e8b407e8da85a2599163f4d,180571108072,39.958621,-86.011174,181050016003,4
77300,sg:1cf0e54331c44f27b90b8af2ef010020,180350009022,40.199931,-85.411739,181050016003,4
77328,sg:106107f999634816a9f0f907d8cb7cb8,180050104002,39.23182,-85.903221,181050016003,4
77366,sg:450c8772f35f4a59a32550e12bc97c4a,180390016011,41.728235,-85.971745,181050016003,4
77373,sg:9646d5efcdef4ba685e1e136daeca28a,180890218001,41.578569,-87.48136099999999,181050016003,4
77381,sg:f1e60938604842e99cc7ab78b86c3b7f,180973910003,39.764002000000005,-86.15897700000001,181050016003,4
77391,sg:d11a7aa47bdd48169775246c32d07e65,180816106052,39.607526,-86.159123,181050016003,4
77496,sg:d1fa100343b649b08e0e8e3734627023,180890213001,41.59082,-87.48129899999999,181050016003,7
77518,sg:0538ff2c1ae94a928eb533759e3baf1b,180990203023,41.219182,-86.417837,181050016003,4
77580,sg:10124f6a6316490db6fba1bce580e741,180973605023,39.774998,-85.996361,181050016003,4
77615,sg:8e9dafceec544b9d9a422d20795e25c2,180571104031,40.001476000000004,-86.118131,181050016003,4
77662,sg:5be55d9c98cb47c18084e1b3aec9a67d,180816110003,39.476394,-86.047577,181050016003,4
77667,sg:a0f103b5d8fc4a57822dcfba52c86e16,180973901022,39.706009,-86.078264,181050016003,4
77682,sg:96adfab8b06449e3b85761063f179a3d,180973101042,39.917412,-86.227977,181050016003,4
77704,sg:49f2701b17834e02996ea422d529ef3f,180594104003,39.785884,-85.769806,181050016003,4
77963,sg:50e15e813a0f46d59c7214ee51e39559,110010062021,38.89417,-77.027777,181050016003,4
77975,sg:8c4f6547acaf4c73a5f52be20b37156d,110010062021,38.894325,-77.02760699999999,181050016003,4
78053,sg:32da8736bc064e1aa76625d62f949a57,120710503083,26.373067,-81.805977,181050016003,4
78070,sg:0ed2f4e717c145ad8020285447fd3277,121030279012,27.768784999999998,-82.768743,181050016003,4
78076,sg:ef1e5b1b21e54f5385dec0e57b257348,120110419002,26.119478,-80.13451500000001,181050016003,4
78096,sg:762873b743d04178bd4947ce5c56a5a8,120860044034,25.777874,-80.133064,181050016003,4
78098,sg:2b864da513b6473a8ac1bfcb0ab05e27,120110421001,26.129409,-80.104108,181050016003,4
78134,sg:fc82aee614df4f1e93e19ecf6dc2fb92,170319801001,41.785371999999995,-87.742956,181050016003,4
78175,sg:5bfa142ff00b43ed8ecf2bb6e52d77e0,170438465042,41.771687,-88.14924,181050016003,4
78203,sg:04aaeb0b7c2b40eca9273576dc2c6d07,170310814011,41.894582,-87.622527,181050016003,4
78391,sg:70265fcb63ac4e9b863b16b309e01034,180890418007,41.552556,-87.244875,181050016003,4
78448,sg:60a8750df8364dcfb8bec9396b68eb4c,180910403002,41.713852,-86.906436,181050016003,4
78450,sg:9628de2d50a0492d8cf02e4322f325ec,180571108081,39.958161,-85.942832,181050016003,4
